f1,f2,f3,f4,f5,label
0.8919814866547183,0.1988190166452929,0.2653047274104849,0.9579101964982504,0.6814524912982763,1.0
0.6223277789021094,0.1549826365041836,0.2154941837045891,0.8303069311152654,0.7858580685315925,0.0
0.1730887699292085,0.7886329713274689,0.3062500795065407,0.0032523327940716,0.383152298417034,0.0
0.1566234910674599,0.2189405009638461,0.7758111386410126,0.4375205572333874,0.7922655044273771,1.0
0.0708878359838451,0.3433831891260386,0.1165305160511026,0.0919426848876387,0.3112037094030973,0.0
0.4530714524084815,0.5091621863194461,0.5453347802347193,0.2720295408875719,0.5720327857762834,1.0
0.0435741000600411,0.135531154299653,0.3476787645659293,0.907313811106224,0.1097432880015284,0.0
0.0374982129769138,0.5682417418077428,0.318000932759383,0.7709409814493823,0.7451426744293733,0.0
0.8293809994481558,0.9553550602088506,0.0451875751679374,0.828944905360984,0.5202442035465877,0.0
0.178507838231355,0.3280719741481799,0.2677624397647327,0.8856370963224056,0.4883088437260963,1.0
0.4164753562307642,0.0608598007252594,0.8000113785618804,0.4922680391280095,0.0745503210807457,0.0
0.9031298922667952,0.9879593582023972,0.9016028351177464,0.0562928230288364,0.9934965051956148,1.0
0.9549432449999264,0.4584524783126064,0.1881578842310128,0.8876456317108092,0.163545078248012,1.0
0.1494907876131701,0.106007419006685,0.9329656240405716,0.9829505305887418,0.9185461919546856,1.0
0.6357811616292778,0.2926229879727552,0.2008206192762739,0.4916353582851467,0.3665102558062508,0.0
0.2405834246251206,0.0195765423125757,0.2857046635905572,0.924795507121106,0.5204977912256564,0.0
0.7766945851224902,0.1259610961692244,0.2683318535196645,0.8811512772793236,0.6262307983027143,1.0
0.3716949654946069,0.8726236761169929,0.3674805547852232,0.3475327061855361,0.7054736861392513,1.0
0.771441610456558,0.6023778271312928,0.1424451964218106,0.1351288137664528,0.2052585657814774,0.0
0.1849382733365773,0.8640515126015906,0.4764240626142314,0.1469885685706292,0.1207782877142797,0.0
0.4586236376308669,0.520824746854489,0.4282871302549467,0.0587209562649692,0.4731326881429196,1.0
0.7941145003353485,0.060414151097223,0.8170959786467986,0.1238416738357186,0.6731677274998662,1.0
0.1412753410913547,0.1693160077628149,0.6071010448302683,0.6630114697567185,0.8335933273006929,1.0
0.3277989636579478,0.0950591352928411,0.4398807956678731,0.7679139824280518,0.8811806600877595,0.0
0.9031321814863984,0.4735001981196589,0.1195577838915377,0.8877498793318181,0.2579563275019164,1.0
0.6476929126864043,0.6092877811080163,0.7017598929071378,0.3286201100310749,0.5424831365466988,0.0
0.3999023331183527,0.4024163923026718,0.2947485194392875,0.8250368034744862,0.8734488238224015,0.0
0.0498198346596687,0.4294531135036193,0.8310589045673541,0.5608175764307708,0.1182809363125686,1.0
0.0170474860042179,0.0073584948291164,0.6197580251855325,0.3034769425246408,0.707633106680943,0.0
0.9309770096574972,0.1158201009718118,0.1978376811681558,0.7037597998849775,0.5954335730517413,0.0
0.8949224119111364,0.30744299144604,0.3571503638805823,0.544847182155646,0.5684026969549484,1.0
0.3480069586304853,0.4131450299352817,0.7572610777572507,0.9000106571381074,0.2363480276593462,1.0
0.6926921672258863,0.4774393569710943,0.4112890760024213,0.6799604094947216,0.9857740136393186,1.0
0.3933900353165244,0.0817919117793509,0.8091128098847896,0.664951876894872,0.1883371504979217,1.0
0.3547434026661817,0.1755770963705982,0.286213804113602,0.1640325820290769,0.057592264328388,0.0
0.3986367326555953,0.0193512239698273,0.4374827019985774,0.4057626707257583,0.0304542560878826,0.0
0.1445280209588215,0.3565707740173061,0.679591827919708,0.8155203845357706,0.846010663459408,0.0
0.8126558323867638,0.0960917335612667,0.3475437508299582,0.2702506192728993,0.7840421096612535,0.0
0.6591802009270084,0.9102049958832704,0.89630465559248,0.7317915769762819,0.1027286876057511,1.0
0.0089294800360004,0.1816641144226952,0.8024634929719411,0.021061747241712,0.1380617675319742,0.0
0.4782904655636193,0.3009359270675802,0.9436163241475684,0.5715109660801075,0.27104256623584,0.0
0.4181840525602035,0.0211289461700754,0.5050902996263238,0.8621727123214734,0.9219136676232824,0.0
0.36203386684734,0.1833968495258082,0.4190904719044506,0.3890970920217836,0.2916533525949815,0.0
0.6863981863645224,0.6161999356992643,0.9781382823834324,0.9878662591209116,0.6864663127043565,1.0
0.0059991423196538,0.9178174566045848,0.3344508087023599,0.1907303773009877,0.7902919170940785,0.0
0.6355993521409081,0.1176313580429577,0.2296748444365526,0.2652255414249223,0.3879165422011051,0.0
0.0019099214797602,0.565585309364994,0.6982301519388211,0.5573178290291255,0.448738217065854,0.0
0.2293935067114393,0.5771960189893379,0.7221938666929271,0.7539214393389944,0.8261570870920941,1.0
0.7308013524783316,0.8360488067193547,0.3314862134198122,0.5165084146701365,0.5922223322026072,0.0
0.2902816813698603,0.1426885380790243,0.3482820233027069,0.9447379018492628,0.3267222539256779,0.0
0.0131412672235786,0.741092520333087,0.2863315085628032,0.9753921021585904,0.0862757752746372,0.0
0.8643537539254407,0.5144075593473717,0.855242058152029,0.7327303052070758,0.2404343674409724,1.0
0.7559946542632275,0.8243562333160515,0.0379022824727138,0.8123884413245305,0.5280961549934309,0.0
0.5203988249581211,0.9849165437351084,0.5376933147554658,0.5386603846013586,0.161396995804289,1.0
0.929780735695353,0.1126696778836727,0.0859737960452184,0.4939059589579906,0.9368185612026828,0.0
0.1136827189369379,0.3678617434315796,0.9947565170295984,0.3361666467654086,0.9580861557679908,1.0
0.96279120269741,0.1746227766792593,0.0280143251039411,0.6707887887884779,0.7736447734142314,0.0
0.3683328495746681,0.7569359899293546,0.0566015405838815,0.5898664318699347,0.4296821279054544,1.0
0.5491442909322388,0.9964284611185475,0.0191752449943114,0.0162653791263743,0.9458617798214064,0.0
0.7851394506526249,0.9078720166851416,0.8806950711508914,0.0604721060974438,0.2239850495500684,1.0
0.4760971734660714,0.0073561239150721,0.3182315427959357,0.664055304133824,0.1120329428591386,0.0
0.1434211906828419,0.3898243308833616,0.2841040797760821,0.3760388877678012,0.912030208296702,0.0
0.1157433575916812,0.3313796904941551,0.4009577329945304,0.847598708532529,0.6504637843537505,0.0
0.8021538706474413,0.2521465034651255,0.221389952748625,0.4932897083315452,0.9649296249752362,0.0
0.4479092758966213,0.5953338626453494,0.9002922462230301,0.6105105480810037,0.8410383918211106,1.0
0.9646793182339544,0.6452668494502497,0.5340909033135571,0.6780419994062195,0.1015282845973751,1.0
0.8460775577966044,0.3684186173805767,0.8366126918401268,0.7555265452896006,0.6031782740963003,1.0
0.112189780274604,0.1413503789579913,0.990264931095964,0.2529420611212432,0.9851337818580918,0.0
0.8993238133750333,0.2290373938509771,0.0332225110373353,0.8302175324473572,0.8449394419420437,0.0
0.5272896832217749,0.8058891784000661,0.27599999008743,0.202671194026392,0.7139006110947478,0.0
0.649168168146883,0.2362764733924508,0.9162538171298412,0.820734861949675,0.4904241271007525,1.0
0.8051798125874571,0.335792532659908,0.4818580378798776,0.2271121574933543,0.4906935311597541,1.0
0.4561865412099666,0.5323888372725385,0.3957500616358272,0.6119469617942945,0.2977212761155415,0.0
0.2799117898538082,0.2440608815915513,0.5620544538647139,0.6004392244561655,0.7442206186756197,1.0
0.1048384178263004,0.6832967128742498,0.8374747911536392,0.0667044901256027,0.954704522319092,1.0
0.8652575524963572,0.1953850190022346,0.771728593782523,0.0510490714483652,0.1496027353674218,1.0
0.2237905503273831,0.2518223397381708,0.7381961219541703,0.5363689494223369,0.4849988444705919,0.0
0.9672386726951536,0.5629782613687209,0.9516786964694308,0.7426864486934063,0.831853544694767,1.0
0.1452327665489016,0.46256617534314,0.6154231771761601,0.3584787595780214,0.7719032831752384,0.0
0.7493483018532963,0.8849492597115535,0.5022826998609362,0.2507049459222925,0.6845384771800912,1.0
0.0405075058229096,0.8675889279432355,0.9918211080408176,0.6117274837472527,0.0894822899100328,1.0
0.3703795644112797,0.2038719608552236,0.4076311669736113,0.0261307758092553,0.176009859248441,1.0
0.3753861069760508,0.4048552175489168,0.8556388278544652,0.472374748706903,0.758678964658621,1.0
0.5659011517300219,0.9864812819902012,0.9839540396291794,0.1287233875606044,0.825379358427279,1.0
0.5040994962244715,0.4994224419369412,0.1964105625041896,0.2275345242312456,0.703680306570907,1.0
0.0184100478928966,0.2110402383378127,0.1182671248763181,0.338994802003655,0.0080006496729483,0.0
0.9231527163627556,0.3206097554389475,0.0860511642640824,0.8228264666341991,0.6312161062626483,1.0
0.8870311735207115,0.112998310248687,0.7150352019056704,0.1621027877294637,0.7832702354437721,1.0
0.2533892757087563,0.5833494194413803,0.2569949443190341,0.6413263034966976,0.6961683438548605,0.0
0.3886449783973125,0.4299077540486079,0.5645442041161058,0.6009888016600275,0.3033525677540181,0.0
0.2606496412019928,0.5474475764499765,0.4792251744420067,0.6764312296984722,0.1689467807874431,0.0
0.739229871073134,0.3450001542288217,0.8060239658588951,0.2549269783498792,0.6130256614841688,1.0
0.7246215051090567,0.3283752075791945,0.567203928185676,0.109877309120085,0.6145786135742084,0.0
0.3375789042954645,0.2985652711300708,0.1887971353509069,0.2750577741001937,0.5543831331772809,0.0
0.557240006691754,0.0439822736507465,0.3264013424468739,0.0281003469450338,0.84409862034114,0.0
0.4416426668558499,0.8088776873638287,0.8595257969988092,0.4075320810210431,0.5967844645192864,1.0
0.3316733995609412,0.2121621505804156,0.2033187242442021,0.9826559617305624,0.6250603026066283,0.0
0.2232694186186478,0.9585008323928562,0.8299876677316733,0.6452906805014015,0.1806824257363409,1.0
0.0396261361810725,0.4198108845746695,0.6963605632005018,0.9579981061037256,0.7502430421885383,0.0
0.2320189457404713,0.5909061768718002,0.4368032307777595,0.5524531316954513,0.9864039389238832,0.0
0.9708411170870124,0.2785479218416062,0.2860312809366908,0.9771329467218888,0.5510482938185752,1.0
0.4746438659114077,0.7736324331777837,0.385087865466389,0.9860792233035692,0.9583795716883936,1.0
0.2521757164525501,0.993089575663635,0.4283061153657734,0.8691175231700974,0.1194257775784943,0.0
0.9913559828960272,0.6996608168549137,0.1497318018873228,0.4834256005824905,0.4671081610197827,0.0
0.5501652914549919,0.9352205655201128,0.6969188943095516,0.7201981668697734,0.6722334114036604,1.0
0.0195930940053496,0.639175968770932,0.0519140034026752,0.6758881023916562,0.956738349298978,0.0
0.4861232349219042,0.6657157242507132,0.0794505312784944,0.0445823548065001,0.0970728289547332,0.0
0.7596523885513509,0.563953968139809,0.4882898154993768,0.8514795573490099,0.4330241236718555,0.0
0.0888038567806889,0.1636647295013238,0.4065917685303416,0.0569099344072528,0.762739571172424,0.0
0.9066053235712364,0.6049279841672763,0.1724859379847052,0.0571283904123067,0.418492953766604,1.0
0.4443212714912303,0.6287498989920488,0.6364626859084583,0.9084128992673528,0.8461768408425445,1.0
0.5582857965910989,0.921794936883959,0.9602115724588806,0.6331336828455998,0.5105819519873015,1.0
0.0943072801524985,0.0506709616459496,0.0842091579939688,0.382953593297867,0.789376328797734,0.0
0.4155848369310582,0.836433339363307,0.7196530905888211,0.0150284733238206,0.5585110327541404,1.0
0.4789389535035082,0.102992577222831,0.4164682755761126,0.3983994898903944,0.8537400829970523,1.0
0.8543711444733455,0.2007522283319605,0.9233813429139174,0.2754270783691799,0.3288100842454646,1.0
0.9724234534137484,0.7424987407275676,0.4183830328229906,0.0020808769120078,0.76665348383629,1.0
0.4454821928854799,0.8474465211287946,0.9970440647449388,0.9254444785726692,0.4757827403453245,1.0
0.9653515589924097,0.6436208972279202,0.8115371714997208,0.4831957058415026,0.0249085570938253,1.0
0.5678527171541917,0.553157827990623,0.9373178641925072,0.8043129543188969,0.6767949836582863,1.0
0.9344510429024736,0.1744146490838769,0.2564134784139946,0.7691768374825526,0.2736090215651899,0.0
0.7810381042236246,0.7530022417844543,0.7993664876235548,0.0596822108598962,0.7436410776733403,1.0
0.7967422892103206,0.5357803087565207,0.8197367356491913,0.0342899487104065,0.2755571677507967,1.0
0.9391657993875168,0.5538108472135013,0.3380259418076491,0.2623552312871886,0.8758142572909943,1.0
0.6530707946746814,0.9994523461049803,0.1351621681021485,0.1161071154750051,0.517324109982106,0.0
0.0907669138352004,0.338374206473919,0.3243893318572088,0.6573065790504117,0.4780490328387838,0.0
0.4263039742346165,0.1660822325623101,0.4760476870146595,0.4895967165136528,0.2389303702856795,0.0
0.0983040826863961,0.8255425209288212,0.6488569857619948,0.3367169266939942,0.9982081010715173,1.0
0.2433743129989857,0.4298076794781097,0.4346618738114193,0.4969107993119733,0.4862263357166324,0.0
0.5894376042552362,0.954745662952362,0.248893414349667,0.0657642355931295,0.9674345268647232,0.0
0.4389014125177146,0.5532684299718781,0.5956043426799721,0.7450633271694335,0.2276503773565141,0.0
0.9194159897647428,0.6726288920427606,0.3932123847020793,0.1070648667593686,0.4504273317820645,0.0
0.5593945828832324,0.8949271723975153,0.5941251258220451,0.1389633617568565,0.6199115262399263,0.0
0.9326259357408522,0.944542969534742,0.6613381291558461,0.5238558502847621,0.5268637776742753,1.0
0.0343273848045454,0.4629286695321498,0.4274217800787935,0.4289450168190262,0.5400673964043845,0.0
0.9022520644858708,0.6279834947688155,0.6310036459635707,0.5574116677669091,0.6665561662506049,1.0
0.2869078876153026,0.952948664606769,0.1913053913796222,0.0389360523567952,0.0127254381340686,0.0
0.0256157624389924,0.6083360480293942,0.8173945065643465,0.2782420154451269,0.6625292263147482,0.0
0.2909611366880918,0.2668203984395898,0.5508210073365721,0.1245877314867647,0.5663089137343086,0.0
0.3877281780533216,0.079687471436293,0.3479017797935313,0.3401179674725247,0.7304969640388806,0.0
0.4240957186353303,0.5921436071200356,0.2646573072361304,0.3258161103000171,0.1397321201222077,0.0
0.483632131997505,0.0748553172325217,0.9431838846165777,0.8385934618527286,0.4284609148207731,1.0
0.5942517934019153,0.5363782465624202,0.8311408676771793,0.80298779804605,0.7512398990251007,1.0
0.2414522528718409,0.2052142503388415,0.3024912447112987,0.5925623164300999,0.3613951688503385,0.0
0.9478612437640682,0.8333857834770523,0.971401259361441,0.0384394870568954,0.7017728124522452,1.0
0.50417229110318,0.2901950490631525,0.6867224063505954,0.215476582423479,0.6653585811018802,0.0
0.2191792206486819,0.7328854772915838,0.1505573632269169,0.6988841107727007,0.1817019313223926,0.0
0.8616439579399631,0.4644730227690014,0.4700840597300405,0.1531806855632095,0.571434936309093,1.0
0.4819036332165896,0.2864852582994097,0.729943104739647,0.4244729897775092,0.323437865538821,1.0
0.5199711636686105,0.3043584004892112,0.8772818514614187,0.4875850304515934,0.8435050737286282,0.0
0.4690192180801562,0.593437274915826,0.9480899561143104,0.372663831848912,0.5476869567921635,1.0
0.1558402811751718,0.0226452888024175,0.973835115494748,0.5777038918545683,0.1929213325545203,0.0
0.9044929077715907,0.7236976329087468,0.0680238222148539,0.9590939874217296,0.555743999181567,1.0
0.2098820808347603,0.7496260339043915,0.455761650810202,0.7055543625839082,0.4132641456927245,1.0
0.2217215092989999,0.3080136643374224,0.0970065207490579,0.611193073733223,0.2487058245831213,0.0
0.1984659474873444,0.3994540368487145,0.5189146384179115,0.91859299605417,0.7510679808388491,0.0
0.861936881290869,0.1622018701950508,0.0600162786908724,0.7705866286757599,0.218168610989592,0.0
0.7404248889574946,0.3465559178310931,0.3485905899942636,0.7297150182899612,0.9419705240018594,1.0
0.090880365043497,0.0504525236036326,0.21415188383832,0.4562451236155918,0.1121792424263358,0.0
0.60177297089787,0.0442835882404015,0.4650277549061329,0.3409636438256893,0.2484346162189535,0.0
0.5768834946739227,0.7648140800663932,0.8315215837373507,0.8568304082572946,0.9893915493313444,1.0
0.0882158207245344,0.0995722024049546,0.6564871803448005,0.9650380955072858,0.2291581429667357,0.0
